ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,2,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,3,,1.5,0,,0,,none
0.9997091273821465,,1.0,28,1.0,1,1.003290793803676e-05,0.0,-5.308196950060674e-05,NBinomial3,1000,8,100,1,0.9997191546555131,125,0.0,3,,1.5,99671,0.999989967092062,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,3,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,3,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,4,,1.5,0,,0,,none
0.9996893787575151,,1.0,28,1.0,3,3.0068556308383112e-05,0.0,-9.184945018338555e-05,NBinomial3,1000,8,100,1,0.999719430443801,125,0.0,4,,1.5,99769,0.9999699314436916,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,4,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,4,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,5,,1.5,0,,0,,none
0.9996990972918757,,1.0,28,1.0,2,2.006581587607352e-05,0.0,-7.506961766747413e-05,NBinomial3,1000,8,100,1,0.9997191518385524,125,0.0,5,,1.5,99670,0.9999799341841239,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,5,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,5,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,6,,1.5,0,,0,,none
0.9996996996996997,,1.0,28,1.0,2,2.0025632809996795e-05,0.0,-7.491930557068211e-05,NBinomial3,1000,8,100,1,0.9997197141083906,125,0.0,6,,1.5,99870,0.99997997436719,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,6,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,6,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,7,,1.5,0,,0,,none
0.9996893787575151,,1.0,28,1.0,3,3.0068556308383112e-05,0.0,-9.184945018338555e-05,NBinomial3,1000,8,100,1,0.999719430443801,125,0.0,7,,1.5,99769,0.9999699314436916,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,7,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,7,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,8,,1.5,0,,0,,none
0.9996492985971944,,1.0,28,1.0,7,7.01599647195606e-05,0.0,-0.00014030516450792285,NBinomial3,1000,8,100,1,0.9997194191977393,125,0.0,8,,1.5,99765,0.9999298400352804,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,8,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,8,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,9,,1.5,0,,0,,none
0.9996686746987952,,1.0,28,1.0,5,5.0214919856987907e-05,0.0,-0.00011881646703615782,NBinomial3,1000,8,100,1,0.999718861388624,125,0.0,9,,1.5,99567,0.999949785080143,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,9,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,9,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,1,,2,0,,0,,none
0.9996796796796796,,1.0,28,1.0,4,4.005126561999359e-05,0.0,-0.00010595295863835136,NBinomial3,1000,8,100,1,0.9997197084968367,125,0.0,1,,2,99868,0.99995994873438,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,1,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,1,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,10,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,2,,2,0,,0,,none
0.9997094188376754,,1.0,28,1.0,1,1.002285210279437e-05,0.0,-5.302877342455091e-05,NBinomial3,1000,8,100,1,0.9997194360664936,125,0.0,2,,2,99771,0.9999899771478972,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,2,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,2,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,3,,2,0,,0,,none
0.9997091273821465,,1.0,27,1.0,2,2.0065614559609923e-05,0.0,-7.371653135232577e-05,NBinomial3,1000,8,100,1,0.9997291821300327,125,0.0,3,,2,99671,0.9999799343854404,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,3,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,3,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,4,,2,0,,0,,none
0.9997191574724172,,1.0,27,1.0,1,1.0032807279804961e-05,0.0,-5.2125197789972145e-05,NBinomial3,1000,8,100,1,0.9997291848463876,125,0.0,4,,2,99672,0.9999899671927202,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,4,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,4,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,5,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,5,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,5,,2,0,,0,,none
0.9996993987975952,,1.0,28,1.0,2,2.004570420558874e-05,0.0,-7.499438630109415e-05,NBinomial3,1000,8,100,1,0.9997194332551754,125,0.0,5,,2,99770,0.9999799542957944,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,5,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,5,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,6,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,6,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,6,,2,0,,0,,none
0.9997094188376754,,1.0,28,1.0,1,1.002285210279437e-05,0.0,-5.302877342455091e-05,NBinomial3,1000,8,100,1,0.9997194360664936,125,0.0,6,,2,99771,0.9999899771478972,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,6,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,6,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,7,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,8,,2,0,,0,,none
0.9996987951807229,,1.0,28,1.0,2,2.0085967942795162e-05,0.0,-7.51450001236132e-05,NBinomial3,1000,8,100,1,0.9997188698568245,125,0.0,8,,2,99570,0.9999799140320572,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,8,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,8,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,9,,2,0,,0,,none
0.9996893787575151,,1.0,28,1.0,3,3.0068556308383112e-05,0.0,-9.184945018338555e-05,NBinomial3,1000,8,100,1,0.999719430443801,125,0.0,9,,2,99769,0.9999699314436916,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,9,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,9,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,1,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,1,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,1,,3,0,,0,,none
0.9996896896896897,,1.0,28,1.0,3,3.0038449214995195e-05,0.0,-9.175749452297519e-05,NBinomial3,1000,8,100,1,0.9997197113026417,125,0.0,1,,3,99869,0.999969961550785,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,1,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,1,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,10,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,10,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,10,,3,0,,0,,none
0.999679037111334,,1.0,28,1.0,4,4.013163175214704e-05,0.0,-0.00010616553630411964,NBinomial3,1000,8,100,1,0.9997191462044616,125,0.0,10,,3,99668,0.9999598683682479,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,10,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,10,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,2,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,2,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,2,,3,0,,0,,none
0.9997088353413655,,1.0,28,1.0,1,1.0042983971397581e-05,0.0,-5.31352724116486e-05,NBinomial3,1000,8,100,1,0.9997188726794446,125,0.0,2,,3,99571,0.9999899570160286,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,2,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,2,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,3,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,3,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,3,,3,0,,0,,none
0.9997094188376754,,1.0,28,1.0,1,1.002285210279437e-05,0.0,-5.302877342455091e-05,NBinomial3,1000,8,100,1,0.9997194360664936,125,0.0,3,,3,99771,0.9999899771478972,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,3,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,3,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,4,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,4,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,5,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,5,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,5,,3,0,,0,,none
0.9997088353413655,,1.0,28,1.0,1,1.0042983971397581e-05,0.0,-5.31352724116486e-05,NBinomial3,1000,8,100,1,0.9997188726794446,125,0.0,5,,3,99571,0.9999899570160286,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,5,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,5,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,5,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,6,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,6,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,6,,3,0,,0,,none
0.999678391959799,,1.0,28,1.0,4,4.021232105517131e-05,0.0,-0.0001063789686909301,NBinomial3,1000,8,100,1,0.9997185816515237,125,0.0,6,,3,99468,0.9999597876789448,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,6,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,6,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,6,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,7,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,7,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,7,,3,0,,0,,none
0.9996990972918757,,1.0,28,1.0,2,2.006581587607352e-05,0.0,-7.506961766747413e-05,NBinomial3,1000,8,100,1,0.9997191518385524,125,0.0,7,,3,99670,0.9999799341841239,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,7,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,7,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,7,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,8,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,8,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,8,,3,0,,0,,none
0.9997094188376754,,1.0,28,1.0,1,1.002285210279437e-05,0.0,-5.302877342455091e-05,NBinomial3,1000,8,100,1,0.9997194360664936,125,0.0,8,,3,99771,0.9999899771478972,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,8,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,8,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,8,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,9,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,9,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,9,,3,0,,0,,none
0.9997088353413655,,1.0,28,1.0,1,1.0042983971397581e-05,0.0,-5.31352724116486e-05,NBinomial3,1000,8,100,1,0.9997188726794446,125,0.0,9,,3,99571,0.9999899570160286,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,9,,3,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,3,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,9,,3,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,9,,3,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,1,,5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,1,,5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,1,,5,0,,0,,none
0.99971,0.06451612903225806,0.6666666666666666,27,0.9642857142857143,2,2.0005601568439162e-05,0.10910894511799618,0.109034194756246,NBinomial3,1000,8,100,1,0.999729991899757,125,0.3333333333333333,1,0.00023915496503689826,5,99970,0.9999799943984315,1,0.03571428571428571,none
0.99975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.3272859157143428,NBinomial4,1000,8,100,1,0.999749992499775,125,1.0,1,56.239658069889906,5,99972,1.0,3,0.10714285714285714,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,1,,5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,1,,5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,10,,5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,10,,5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,10,,5,0,,0,,none
0.9996796796796796,,1.0,28,1.0,4,4.005126561999359e-05,0.0,-0.00010595295863835136,NBinomial3,1000,8,100,1,0.9997197084968367,125,0.0,10,,5,99868,0.99995994873438,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,10,,5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,10,,5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,10,,5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,2,,5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,2,,5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,2,,5,0,,0,,none
0.9996990972918757,,1.0,28,1.0,2,2.006581587607352e-05,0.0,-7.506961766747413e-05,NBinomial3,1000,8,100,1,0.9997191518385524,125,0.0,2,,5,99670,0.9999799341841239,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,2,,5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,8,100,1,,125,,2,,5,0,,0,,log
,,,0,,0,,,,Poisson,1000,8,100,1,,125,,2,,5,0,,0,,none
,,,0,,0,,,,Binomial,1000,8,100,1,,125,,3,,5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,8,100,1,,125,,3,,5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,8,100,1,,125,,3,,5,0,,0,,none
0.9997082494969819,,1.0,28,1.0,1,1.0063196876383689e-05,0.0,-5.324220002863714e-05,NBinomial3,1000,8,100,1,0.9997183070252216,125,0.0,3,,5,99371,0.9999899368031236,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,8,100,1,,125,,3,,5,0,,0,,none
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,5,0,,0,,blom
,,,0,,0,,,,Normal,1000,8,100,1,,125,,3,,5,0,,0,,boxcox
